Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year_Month,A,B,Quarter,Year_Quarter,公司 代號_x,公司名稱_x,當月營收,上月營收,去年當月營收,上月比較 增減(%),去年同月 增減(%),當月累計營收,去年累計營收,前期比較 增減(%),備註,年度/季別,毛利率%,營業利益率%,稅前淨利率%,稅後淨利率%,統計期,總人口數(千人),15歲以上民間人口(千人),勞動力(千人),就業人數(千人),失業人數(千人),15歲以上民間人口占總人口數(%),勞動力占總人口數(%),勞動力參與率(%),就業人口占總人口數(%),就業人口占15歲以上民間人口(%),就業人口占勞動力(%),失業率(%),公司 代號_y,公司名稱_y,營業費用,所得稅費用（利益）,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,稅前淨利（淨損）,繼續營業單位本期淨利（淨損）,本期淨利（淨損）,本期綜合損益總額,營業收入,營業成本,營業毛利（毛損）,營業毛利（毛損）淨額,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,其他綜合損益（淨額）,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益
2024-03-06,711.9113120150404,731.741710678412,710.9197920818718,728.7671508789062,43687122,0.0,0.0,202403,1.0278551532033426,0.02924791086350974,1,2024Q1,2330,台積電,195210804,181648270,145408332,7.46,34.25,592644201,508632973,16.51,-,2024Q1,53.07,42.02,44.98,38.0,113年3月,23259,20233,11986,11581,405,86.99,51.53,59.24,49.79,57.24,96.62,3.38,2330,台積電,65357281.0,41321941,267398572,-903361,8.7,266543204.0,225221263.0,225221263.0,266495211.0,592644201.0,278138932,314505269.0,314505269.0,-129682,249018306.0,17524898.0,41273948,225484877,-263614
2024-03-07,748.5975153069746,762.478793736508,747.6059954191509,753.5551147460938,71817344,0.0,0.0,202403,1.018543046357616,0.019867549668874208,1,2024Q1,2330,台積電,195210804,181648270,145408332,7.46,34.25,592644201,508632973,16.51,-,2024Q1,53.07,42.02,44.98,38.0,113年3月,23259,20233,11986,11581,405,86.99,51.53,59.24,49.79,57.24,96.62,3.38,2330,台積電,65357281.0,41321941,267398572,-903361,8.7,266543204.0,225221263.0,225221263.0,266495211.0,592644201.0,278138932,314505269.0,314505269.0,-129682,249018306.0,17524898.0,41273948,225484877,-263614
2024-03-08,788.2583427429199,789.2498626708984,765.4533843994141,777.3516235351562,87139744,0.0,0.0,202403,1.0012578616352201,0.03018867924528302,1,2024Q1,2330,台積電,195210804,181648270,145408332,7.46,34.25,592644201,508632973,16.51,-,2024Q1,53.07,42.02,44.98,38.0,113年3月,23259,20233,11986,11581,405,86.99,51.53,59.24,49.79,57.24,96.62,3.38,2330,台積電,65357281.0,41321941,267398572,-903361,8.7,266543204.0,225221263.0,225221263.0,266495211.0,592644201.0,278138932,314505269.0,314505269.0,-129682,249018306.0,17524898.0,41273948,225484877,-263614
2024-03-11,761.4873123368146,771.4025117162003,754.5466727712447,759.5042724609375,64759810,0.0,0.0,202403,1.0130208333333333,0.022135416666666637,1,2024Q1,2330,台積電,195210804,181648270,145408332,7.46,34.25,592644201,508632973,16.51,-,2024Q1,53.07,42.02,44.98,38.0,113年3月,23259,20233,11986,11581,405,86.99,51.53,59.24,49.79,57.24,96.62,3.38,2330,台積電,65357281.0,41321941,267398572,-903361,8.7,266543204.0,225221263.0,225221263.0,266495211.0,592644201.0,278138932,314505269.0,314505269.0,-129682,249018306.0,17524898.0,41273948,225484877,-263614
2024-03-12,750.5806379838424,764.4619179465554,747.6060779918324,763.4703979492188,58110339,0.0,0.0,202403,1.0184940554821664,0.02245706737120213,1,2024Q1,2330,台積電,195210804,181648270,145408332,7.46,34.25,592644201,508632973,16.51,-,2024Q1,53.07,42.02,44.98,38.0,113年3月,23259,20233,11986,11581,405,86.99,51.53,59.24,49.79,57.24,96.62,3.38,2330,台積電,65357281.0,41321941,267398572,-903361,8.7,266543204.0,225221263.0,225221263.0,266495211.0,592644201.0,278138932,314505269.0,314505269.0,-129682,249018306.0,17524898.0,41273948,225484877,-263614
2024-03-13,778.3431626835285,778.3431626835285,770.4110030638237,772.39404296875,36754557,0.0,0.0,202403,1.0,0.01019108280254777,1,2024Q1,2330,台積電,195210804,181648270,145408332,7.46,34.25,592644201,508632973,16.51,-,2024Q1,53.07,42.02,44.98,38.0,113年3月,23259,20233,11986,11581,405,86.99,51.53,59.24,49.79,57.24,96.62,3.38,2330,台積電,65357281.0,41321941,267398572,-903361,8.7,266543204.0,225221263.0,225221263.0,266495211.0,592644201.0,278138932,314505269.0,314505269.0,-129682,249018306.0,17524898.0,41273948,225484877,-263614
2024-03-14,772.3940238952637,778.3431434631348,763.470344543457,777.3516235351562,42010806,0.0,0.0,202403,1.0077021822849808,0.019255455712451863,1,2024Q1,2330,台積電,195210804,181648270,145408332,7.46,34.25,592644201,508632973,16.51,-,2024Q1,53.07,42.02,44.98,38.0,113年3月,23259,20233,11986,11581,405,86.99,51.53,59.24,49.79,57.24,96.62,3.38,2330,台積電,65357281.0,41321941,267398572,-903361,8.7,266543204.0,225221263.0,225221263.0,266495211.0,592644201.0,278138932,314505269.0,314505269.0,-129682,249018306.0,17524898.0,41273948,225484877,-263614
2024-03-15,764.4618605655503,770.4109801030254,746.614501953125,746.614501953125,73316437,0.0,0.0,202403,1.0077821011673151,0.031128404669260697,1,2024Q1,2330,台積電,195210804,181648270,145408332,7.46,34.25,592644201,508632973,16.51,-,2024Q1,53.07,42.02,44.98,38.0,113年3月,23259,20233,11986,11581,405,86.99,51.53,59.24,49.79,57.24,96.62,3.38,2330,台積電,65357281.0,41321941,267398572,-903361,8.7,266543204.0,225221263.0,225221263.0,266495211.0,592644201.0,278138932,314505269.0,314505269.0,-129682,249018306.0,17524898.0,41273948,225484877,-263614
2024-03-18,751.0969733592727,762.054621511729,751.0969733592727,761.0584716796875,43589856,3.49979,0.0,202403,1.0145888594164456,0.014588859416445676,1,2024Q1,2330,台積電,195210804,181648270,145408332,7.46,34.25,592644201,508632973,16.51,-,2024Q1,53.07,42.02,44.98,38.0,113年3月,23259,20233,11986,11581,405,86.99,51.53,59.24,49.79,57.24,96.62,3.38,2330,台積電,65357281.0,41321941,267398572,-903361,8.7,266543204.0,225221263.0,225221263.0,266495211.0,592644201.0,278138932,314505269.0,314505269.0,-129682,249018306.0,17524898.0,41273948,225484877,-263614
2024-03-19,755.0815628332102,762.0546115664985,752.0931133760868,759.066162109375,30152375,0.0,0.0,202403,1.0092348284960422,0.013192612137203111,1,2024Q1,2330,台積電,195210804,181648270,145408332,7.46,34.25,592644201,508632973,16.51,-,2024Q1,53.07,42.02,44.98,38.0,113年3月,23259,20233,11986,11581,405,86.99,51.53,59.24,49.79,57.24,96.62,3.38,2330,台積電,65357281.0,41321941,267398572,-903361,8.7,266543204.0,225221263.0,225221263.0,266495211.0,592644201.0,278138932,314505269.0,314505269.0,-129682,249018306.0,17524898.0,41273948,225484877,-263614
2024-03-20,761.0585032440428,766.0392526108232,749.1047047637697,755.0816040039062,41280325,0.0,0.0,202403,1.006544502617801,0.022251308900523695,1,2024Q1,2330,台積電,195210804,181648270,145408332,7.46,34.25,592644201,508632973,16.51,-,2024Q1,53.07,42.02,44.98,38.0,113年3月,23259,20233,11986,11581,405,86.99,51.53,59.24,49.79,57.24,96.62,3.38,2330,台積電,65357281.0,41321941,267398572,-903361,8.7,266543204.0,225221263.0,225221263.0,266495211.0,592644201.0,278138932,314505269.0,314505269.0,-129682,249018306.0,17524898.0,41273948,225484877,-263614
2024-03-21,770.0237974828603,780.9814453125,769.0276476801657,780.9814453125,46026103,0.0,0.0,202403,1.0142302716688227,0.015523932729624953,1,2024Q1,2330,台積電,195210804,181648270,145408332,7.46,34.25,592644201,508632973,16.51,-,2024Q1,53.07,42.02,44.98,38.0,113年3月,23259,20233,11986,11581,405,86.99,51.53,59.24,49.79,57.24,96.62,3.38,2330,台積電,65357281.0,41321941,267398572,-903361,8.7,266543204.0,225221263.0,225221263.0,266495211.0,592644201.0,278138932,314505269.0,314505269.0,-129682,249018306.0,17524898.0,41273948,225484877,-263614
2024-03-22,784.966049524781,785.9621993338227,772.0161020072403,781.9776000976562,30660820,0.0,0.0,202403,1.001269035532995,0.017766497461928914,1,2024Q1,2330,台積電,195210804,181648270,145408332,7.46,34.25,592644201,508632973,16.51,-,2024Q1,53.07,42.02,44.98,38.0,113年3月,23259,20233,11986,11581,405,86.99,51.53,59.24,49.79,57.24,96.62,3.38,2330,台積電,65357281.0,41321941,267398572,-903361,8.7,266543204.0,225221263.0,225221263.0,266495211.0,592644201.0,278138932,314505269.0,314505269.0,-129682,249018306.0,17524898.0,41273948,225484877,-263614
2024-03-25,779.9853367732121,784.9660860501803,776.0007373516376,776.9968872070312,19877101,0.0,0.0,202403,1.0063856960408684,0.011494252873563256,1,2024Q1,2330,台積電,195210804,181648270,145408332,7.46,34.25,592644201,508632973,16.51,-,2024Q1,53.07,42.02,44.98,38.0,113年3月,23259,20233,11986,11581,405,86.99,51.53,59.24,49.79,57.24,96.62,3.38,2330,台積電,65357281.0,41321941,267398572,-903361,8.7,266543204.0,225221263.0,225221263.0,266495211.0,592644201.0,278138932,314505269.0,314505269.0,-129682,249018306.0,17524898.0,41273948,225484877,-263614
2024-03-26,784.9660959853541,788.9506954573609,773.0122975693334,778.9891967773438,40990702,0.0,0.0,202403,1.0050761421319796,0.020304568527918728,1,2024Q1,2330,台積電,195210804,181648270,145408332,7.46,34.25,592644201,508632973,16.51,-,2024Q1,53.07,42.02,44.98,38.0,113年3月,23259,20233,11986,11581,405,86.99,51.53,59.24,49.79,57.24,96.62,3.38,2330,台積電,65357281.0,41321941,267398572,-903361,8.7,266543204.0,225221263.0,225221263.0,266495211.0,592644201.0,278138932,314505269.0,314505269.0,-129682,249018306.0,17524898.0,41273948,225484877,-263614
2024-03-27,781.9776315162669,781.9776315162669,776.000732421875,776.000732421875,18794479,0.0,0.0,202403,1.0,0.007643312101910907,1,2024Q1,2330,台積電,195210804,181648270,145408332,7.46,34.25,592644201,508632973,16.51,-,2024Q1,53.07,42.02,44.98,38.0,113年3月,23259,20233,11986,11581,405,86.99,51.53,59.24,49.79,57.24,96.62,3.38,2330,台積電,65357281.0,41321941,267398572,-903361,8.7,266543204.0,225221263.0,225221263.0,266495211.0,592644201.0,278138932,314505269.0,314505269.0,-129682,249018306.0,17524898.0,41273948,225484877,-263614
2024-03-28,771.0199949267006,773.0122946551934,765.0430957412224,766.0392456054688,27190918,0.0,0.0,202403,1.0025839793281655,0.01033591731266143,1,2024Q1,2330,台積電,195210804,181648270,145408332,7.46,34.25,592644201,508632973,16.51,-,2024Q1,53.07,42.02,44.98,38.0,113年3月,23259,20233,11986,11581,405,86.99,51.53,59.24,49.79,57.24,96.62,3.38,2330,台積電,65357281.0,41321941,267398572,-903361,8.7,266543204.0,225221263.0,225221263.0,266495211.0,592644201.0,278138932,314505269.0,314505269.0,-129682,249018306.0,17524898.0,41273948,225484877,-263614
2024-03-29,766.0392192565289,774.0084178963887,765.0430694265464,773.0122680664062,9802000,0.0,0.0,202403,1.0104031209362807,0.011703511053315938,1,2024Q1,2330,台積電,195210804,181648270,145408332,7.46,34.25,592644201,508632973,16.51,-,2024Q1,53.07,42.02,44.98,38.0,113年3月,23259,20233,11986,11581,405,86.99,51.53,59.24,49.79,57.24,96.62,3.38,2330,台積電,65357281.0,41321941,267398572,-903361,8.7,266543204.0,225221263.0,225221263.0,266495211.0,592644201.0,278138932,314505269.0,314505269.0,-129682,249018306.0,17524898.0,41273948,225484877,-263614
2024-04-01,779.9853487089083,779.9853487089083,766.0392505199878,767.035400390625,21041261,0.0,0.0,202404,1.0,0.017879948914431697,2,2024Q2,2330,台積電,236021112,195210804,147899735,20.9,59.58,828665313,656532708,26.21,因先進製程產品需求增加所致。,2024Q2,53.17,42.55,45.48,36.77,113年4月,23258,20235,11982,11579,403,87.0,51.52,59.21,49.79,57.22,96.64,3.36,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-04-02,780.9814749802215,786.9583740234375,779.9853251396855,786.9583740234375,37974481,0.0,0.0,202404,1.0076530612244898,0.008928571428571421,2,2024Q2,2330,台積電,236021112,195210804,147899735,20.9,59.58,828665313,656532708,26.21,因先進製程產品需求增加所致。,2024Q2,53.17,42.55,45.48,36.77,113年4月,23258,20235,11982,11579,403,87.0,51.52,59.21,49.79,57.22,96.64,3.36,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-04-03,779.9853367732121,781.9776364839994,775.004587496244,776.9968872070312,30890544,0.0,0.0,202404,1.0025542784163475,0.00893997445721585,2,2024Q2,2330,台積電,236021112,195210804,147899735,20.9,59.58,828665313,656532708,26.21,因先進製程產品需求增加所致。,2024Q2,53.17,42.55,45.48,36.77,113年4月,23258,20235,11982,11579,403,87.0,51.52,59.21,49.79,57.22,96.64,3.36,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-04-08,785.9622508081897,788.9507004310344,779.9853515625,779.9853515625,32202226,0.0,0.0,202404,1.0038022813688212,0.011406844106463799,2,2024Q2,2330,台積電,236021112,195210804,147899735,20.9,59.58,828665313,656532708,26.21,因先進製程產品需求增加所致。,2024Q2,53.17,42.55,45.48,36.77,113年4月,23258,20235,11982,11579,403,87.0,51.52,59.21,49.79,57.22,96.64,3.36,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-04-09,791.9391439249227,816.8428905892284,788.950694325206,815.8467407226562,56857731,0.0,0.0,202404,1.0314465408805031,0.03522012578616355,2,2024Q2,2330,台積電,236021112,195210804,147899735,20.9,59.58,828665313,656532708,26.21,因先進製程產品需求增加所致。,2024Q2,53.17,42.55,45.48,36.77,113年4月,23258,20235,11982,11579,403,87.0,51.52,59.21,49.79,57.22,96.64,3.36,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-04-10,811.8621215820312,815.846720951759,806.8813723698715,811.8621215820312,27480849,0.0,0.0,202404,1.0049079754601227,0.011042944785276117,2,2024Q2,2330,台積電,236021112,195210804,147899735,20.9,59.58,828665313,656532708,26.21,因先進製程產品需求增加所致。,2024Q2,53.17,42.55,45.48,36.77,113年4月,23258,20235,11982,11579,403,87.0,51.52,59.21,49.79,57.22,96.64,3.36,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-04-11,807.877546654678,816.8428955078125,807.877546654678,816.8428955078125,25200651,0.0,0.0,202404,1.0110974106041923,0.011097410604192339,2,2024Q2,2330,台積電,236021112,195210804,147899735,20.9,59.58,828665313,656532708,26.21,因先進製程產品需求增加所致。,2024Q2,53.17,42.55,45.48,36.77,113年4月,23258,20235,11982,11579,403,87.0,51.52,59.21,49.79,57.22,96.64,3.36,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-04-12,819.8313352402965,822.8197848219744,813.8544360769407,814.8505859375,31508936,0.0,0.0,202404,1.0036452004860268,0.010935601458080268,2,2024Q2,2330,台積電,236021112,195210804,147899735,20.9,59.58,828665313,656532708,26.21,因先進製程產品需求增加所致。,2024Q2,53.17,42.55,45.48,36.77,113年4月,23258,20235,11982,11579,403,87.0,51.52,59.21,49.79,57.22,96.64,3.36,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-04-15,800.9044898248488,808.8736887285786,799.9083399618826,802.8967895507812,38913470,0.0,0.0,202404,1.0099502487562189,0.011194029850746212,2,2024Q2,2330,台積電,236021112,195210804,147899735,20.9,59.58,828665313,656532708,26.21,因先進製程產品需求增加所致。,2024Q2,53.17,42.55,45.48,36.77,113年4月,23258,20235,11982,11579,403,87.0,51.52,59.21,49.79,57.22,96.64,3.36,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-04-16,798.9121620449317,799.9083118729179,781.9776149691664,784.966064453125,49508969,0.0,0.0,202404,1.0012468827930174,0.022443890274314086,2,2024Q2,2330,台積電,236021112,195210804,147899735,20.9,59.58,828665313,656532708,26.21,因先進製程產品需求增加所致。,2024Q2,53.17,42.55,45.48,36.77,113年4月,23258,20235,11982,11579,403,87.0,51.52,59.21,49.79,57.22,96.64,3.36,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-04-17,794.9275808761369,804.8890793833566,789.946831622527,800.9044799804688,34472074,0.0,0.0,202404,1.012531328320802,0.018796992481202906,2,2024Q2,2330,台積電,236021112,195210804,147899735,20.9,59.58,828665313,656532708,26.21,因先進製程產品需求增加所致。,2024Q2,53.17,42.55,45.48,36.77,113年4月,23258,20235,11982,11579,403,87.0,51.52,59.21,49.79,57.22,96.64,3.36,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-04-18,792.9352811746929,806.8813790848006,788.950681771805,800.9044799804688,43598591,0.0,0.0,202404,1.0175879396984926,0.022613065326633302,2,2024Q2,2330,台積電,236021112,195210804,147899735,20.9,59.58,828665313,656532708,26.21,因先進製程產品需求增加所致。,2024Q2,53.17,42.55,45.48,36.77,113年4月,23258,20235,11982,11579,403,87.0,51.52,59.21,49.79,57.22,96.64,3.36,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-04-19,766.0392123209635,767.0353621419271,743.127766438802,747.1123657226562,130968654,0.0,0.0,202404,1.001300390117035,0.031209362808842685,2,2024Q2,2330,台積電,236021112,195210804,147899735,20.9,59.58,828665313,656532708,26.21,因先進製程產品需求增加所致。,2024Q2,53.17,42.55,45.48,36.77,113年4月,23258,20235,11982,11579,403,87.0,51.52,59.21,49.79,57.22,96.64,3.36,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-04-22,737.1508887771648,754.0854362220456,737.1508887771648,739.1431884765625,46540798,0.0,0.0,202404,1.0229729729729728,0.022972972972972905,2,2024Q2,2330,台積電,236021112,195210804,147899735,20.9,59.58,828665313,656532708,26.21,因先進製程產品需求增加所致。,2024Q2,53.17,42.55,45.48,36.77,113年4月,23258,20235,11982,11579,403,87.0,51.52,59.21,49.79,57.22,96.64,3.36,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-04-23,758.0700337943728,758.0700337943728,749.1046851686837,751.0969848632812,30423647,0.0,0.0,202404,1.0,0.011826544021025058,2,2024Q2,2330,台積電,236021112,195210804,147899735,20.9,59.58,828665313,656532708,26.21,因先進製程產品需求增加所致。,2024Q2,53.17,42.55,45.48,36.77,113年4月,23258,20235,11982,11579,403,87.0,51.52,59.21,49.79,57.22,96.64,3.36,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-04-24,767.0354031968391,781.9776513110633,766.0392533225574,779.9853515625,39457128,0.0,0.0,202404,1.0194805194805194,0.020779220779220866,2,2024Q2,2330,台積電,236021112,195210804,147899735,20.9,59.58,828665313,656532708,26.21,因先進製程產品需求增加所致。,2024Q2,53.17,42.55,45.48,36.77,113年4月,23258,20235,11982,11579,403,87.0,51.52,59.21,49.79,57.22,96.64,3.36,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-04-25,767.0353806298956,771.0199800097912,762.0546314050262,763.05078125,28534926,0.0,0.0,202404,1.0051948051948052,0.011688311688311723,2,2024Q2,2330,台積電,236021112,195210804,147899735,20.9,59.58,828665313,656532708,26.21,因先進製程產品需求增加所致。,2024Q2,53.17,42.55,45.48,36.77,113年4月,23258,20235,11982,11579,403,87.0,51.52,59.21,49.79,57.22,96.64,3.36,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-04-26,784.9660959853541,785.9622458533557,778.9891967773438,778.9891967773438,32571247,0.0,0.0,202404,1.001269035532995,0.008883248730964417,2,2024Q2,2330,台積電,236021112,195210804,147899735,20.9,59.58,828665313,656532708,26.21,因先進製程產品需求增加所致。,2024Q2,53.17,42.55,45.48,36.77,113年4月,23258,20235,11982,11579,403,87.0,51.52,59.21,49.79,57.22,96.64,3.36,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-04-29,786.9583985910475,791.9391479492188,783.9699489761448,791.9391479492188,26765837,0.0,0.0,202404,1.0063291139240507,0.010126582278481087,2,2024Q2,2330,台積電,236021112,195210804,147899735,20.9,59.58,828665313,656532708,26.21,因先進製程產品需求增加所致。,2024Q2,53.17,42.55,45.48,36.77,113年4月,23258,20235,11982,11579,403,87.0,51.52,59.21,49.79,57.22,96.64,3.36,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-04-30,793.9314229071895,798.9121721098695,786.9583740234375,786.9583740234375,39051972,0.0,0.0,202404,1.0062735257214555,0.015056461731493167,2,2024Q2,2330,台積電,236021112,195210804,147899735,20.9,59.58,828665313,656532708,26.21,因先進製程產品需求增加所致。,2024Q2,53.17,42.55,45.48,36.77,113年4月,23258,20235,11982,11579,403,87.0,51.52,59.21,49.79,57.22,96.64,3.36,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-05-02,785.9621955990174,785.9621955990174,769.0276489257812,769.0276489257812,40527228,0.0,0.0,202405,1.0,0.02154626108998734,2,2024Q2,2330,台積電,229620372,236021112,176537345,-2.71,30.06,1058285685,833070053,27.03,-,2024Q2,53.17,42.55,45.48,36.77,113年5月,23256,20238,11980,11580,400,87.02,51.51,59.2,49.79,57.22,96.66,3.34,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-05-03,784.9660860501803,784.9660860501803,770.0238382192758,776.9968872070312,29901556,0.0,0.0,202405,1.0,0.019035532994923825,2,2024Q2,2330,台積電,229620372,236021112,176537345,-2.71,30.06,1058285685,833070053,27.03,-,2024Q2,53.17,42.55,45.48,36.77,113年5月,23256,20238,11980,11580,400,87.02,51.51,59.2,49.79,57.22,96.66,3.34,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-05-06,787.9545039596752,789.9468035904202,782.9737548828125,782.9737548828125,32599878,0.0,0.0,202405,1.002528445006321,0.008849557522123894,2,2024Q2,2330,台積電,229620372,236021112,176537345,-2.71,30.06,1058285685,833070053,27.03,-,2024Q2,53.17,42.55,45.48,36.77,113年5月,23256,20238,11980,11580,400,87.02,51.51,59.2,49.79,57.22,96.66,3.34,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-05-07,793.9314113616944,796.9198608398438,788.9506622314453,796.9198608398438,33890214,0.0,0.0,202405,1.0037641154328731,0.010037641154328704,2,2024Q2,2330,台積電,229620372,236021112,176537345,-2.71,30.06,1058285685,833070053,27.03,-,2024Q2,53.17,42.55,45.48,36.77,113年5月,23256,20238,11980,11580,400,87.02,51.51,59.2,49.79,57.22,96.66,3.34,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-05-08,790.942971702823,798.9121704101562,788.9506720259898,798.9121704101562,21757193,0.0,0.0,202405,1.0100755667506298,0.012594458438287076,2,2024Q2,2330,台積電,229620372,236021112,176537345,-2.71,30.06,1058285685,833070053,27.03,-,2024Q2,53.17,42.55,45.48,36.77,113年5月,23256,20238,11980,11580,400,87.02,51.51,59.2,49.79,57.22,96.66,3.34,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
2024-05-09,794.9275413014781,798.9121405059967,792.9352416992188,792.9352416992188,21923999,0.0,0.0,202405,1.0050125313283207,0.007518796992481124,2,2024Q2,2330,台積電,229620372,236021112,176537345,-2.71,30.06,1058285685,833070053,27.03,-,2024Q2,53.17,42.55,45.48,36.77,113年5月,23256,20238,11980,11580,400,87.02,51.51,59.2,49.79,57.22,96.66,3.34,2330,台積電,135652591.0,99971078,529663992,-2042744,18.25,572853779.0,472882701.0,472882701.0,527621248.0,1266154378.0,593524631,672629747.0,672629747.0,-1403308,535573848.0,37279931.0,54738547,473330405,-447704
